Species Taxon ID	Species Name	All Taxa	Is Vertebrate	Group
1263102	Prevotella copri CAG:164	1263102	FALSE	Bacteria
1268303	Rhodococcus sp. AW25M09	1268303	FALSE	Bacteria
1281454	Rodent hepacivirus	1281454	FALSE	Viruses
1285902	Artificial vector pGEX-2T	1285902	FALSE	Other
1303514	Diaporthe toxica	1303514	FALSE	Eukaryota
1330520	Enterovirus F	269638, 1330520	FALSE	Viruses
1335626	Middle East respiratory syndrome-related coronavirus (MERS coronavirus)	1235996, 1335626, 1263720	FALSE	Viruses
1349999	Goose astrovirus	1349999	FALSE	Viruses
1355477	Bradyrhizobium diazoefficiens	1355477	FALSE	Bacteria
1380386	Mycobacterium sp. URHB0044	1380386	FALSE	Bacteria
1380865	Rana catesbeiana virus	1380865	FALSE	Viruses
1432052	Eisenbergiella tayi	1432052	FALSE	Bacteria
1457141	Chlamydia avium	1229831, 1457141	FALSE	Bacteria
1457153	Chlamydia gallinacea	1457153	FALSE	Bacteria
1463841	Streptomyces sp. NRRL F-2580	1463841	FALSE	Bacteria
1464048	Micromonospora parva	1464048	FALSE	Bacteria
1472417	Butyricimonas paravirosa	1472417	FALSE	Bacteria
1498499	Legionella norrlandica	1498499	FALSE	Bacteria
1501332	Oribacterium asaccharolyticum	1501332	FALSE	Bacteria
1508220	Bat coronavirus	1508220	FALSE	Viruses
1511862	Carnivore amdoparvovirus 1	28314, 10783	FALSE	Viruses
1511871	Primate bocaparvovirus 1	689403, 638313	FALSE	Viruses
1511872	Primate bocaparvovirus 2	573977	FALSE	Viruses
1511891	Dependoparvovirus primate1 (Adeno-associated dependoparvovirus A)	85106, 202813, 68558, 202812, 235455, 57579, 10804	FALSE	Viruses
1511892	Dependoparvovirus mammalian1 (Adeno-associated dependoparvovirus B)	82300	FALSE	Viruses
1511895	Dependoparvovirus anseriform1 (Anseriform dependoparvovirus 1)	37325, 38251	FALSE	Viruses
1511900	Primate erythroparvovirus 1	10798, 10000438	FALSE	Viruses
1511906	Carnivore protoparvovirus 1	10786, 10788, 10790, 10791, 246878, 10793	FALSE	Viruses
1511910	Ungulate protoparvovirus 1	10796	FALSE	Viruses
1511913	Primate tetraparvovirus 1	289365	FALSE	Viruses
1513262	Gammapapillomavirus 17	1070417	FALSE	Viruses
1527299	Psychromonas sp. PRT-SC03	1527299	FALSE	Bacteria
1534553	Duck aviadenovirus B	2233538	FALSE	Viruses
1564681	Carnobacterium sp. CP1	1564681	FALSE	Bacteria
1566298	Paraiso Escondido virus	1566298	FALSE	Viruses
1574408	Cervus canadensis (elk)	9864	TRUE	Eukaryota
1581419	Amblyomma sculptum	1581419	FALSE	Eukaryota
1631247	Mesorhizobium delmotii	1631247	FALSE	Bacteria
1678143	Paslahepevirus balayani	63421, 10002196, 1678143, 31767, 10000520, 185580, 31768, 509628, 10002195, 185579, 10000519	FALSE	Viruses
1678144	Avihepevirus magniiecur (Orthohepevirus B)	1678144	FALSE	Viruses
1737357	Rhizobium wenxiniae	1737357	FALSE	Bacteria
1776082	Shigella genomosp. SF-2015	358708	FALSE	Bacteria
1783360	Comamonas sediminis	1783360	FALSE	Bacteria
1796646	Muribaculum intestinale	1796646	FALSE	Bacteria
1803956	Parechovirus A (Human parechovirus)	12063, 195055, 1803956	FALSE	Viruses
1812858	Anaerosacchariphilus polymeriproducens	1812858	FALSE	Bacteria
1821749	Cardiovirus A	12107, 12104	FALSE	Viruses
1821750	Cardiovirus B	12125, 10000855, 12124, 12126, 204711	FALSE	Viruses
1849603	Enterobacteriaceae bacterium	1849603	FALSE	Bacteria
1855372	bacterium JGI 053	1855372	FALSE	Bacteria
1868482	Carlito syrichta (Philippine tarsier)	1868482	TRUE	Eukaryota
1891726	Alphapolyomavirus quintihominis (Human polyomavirus 5)	493803	FALSE	Viruses
1891727	Alphapolyomavirus octihominis (Human polyomavirus 8)	862909	FALSE	Viruses
1891729	Alphapolyomavirus mauratus (Hamster polyomavirus)	1891729	FALSE	Viruses
1891730	Alphapolyomavirus muris (Murine polyomavirus)	10636, 1891730, 157703	FALSE	Viruses
1891762	Betapolyomavirus hominis (BK polyomavirus)	10001761, 1891762, 10631	FALSE	Viruses
1891763	Betapolyomavirus secuhominis (Human polyomavirus 2)	10632, 10001762	FALSE	Viruses
1891767	Betapolyomavirus macacae (Macaca mulatta polyomavirus 1)	10001763, 1891767	FALSE	Viruses
1891770	Betapolyomavirus secumuris (Kilham strain of Polyomavirus)	10638	FALSE	Viruses
1897087	Orthobornavirus sciuri (Mammalian 2 bornavirus)	1885248	FALSE	Viruses
1898104	Bacteroidota bacterium	1898104	FALSE	Bacteria
1898112	Rhodospirillaceae bacterium	1898112	FALSE	Bacteria
1898203	Lachnospiraceae bacterium	1898203	FALSE	Bacteria
1913988	Alphaproteobacteria bacterium	1913988	FALSE	Bacteria
1933187	Rift Valley fever phlebovirus	11588, 10000482	FALSE	Viruses
1933264	California encephalitis orthobunyavirus	35305	FALSE	Viruses
1965093	Hedgehog coronavirus 1	1385427	FALSE	Viruses
1972577	Vesiculovirus indiana	11277, 11279, 11285, 11284, 11278	FALSE	Viruses
1972593	Ephemerovirus febris (Bovine fever ephemerovirus)	10000472	FALSE	Viruses
1977402	Inovirus M13 (Coliphage M13)	1977402, 10863	FALSE	Viruses
1978231	Acidobacteriota bacterium	1978231	FALSE	Bacteria
1980456	Orthohantavirus andesense (Andes hantavirus)	367400, 10000553, 1980456, 69246, 69247, 69248, 69245, 10002309	FALSE	Viruses
1980465	Choclo orthohantavirus	169173	FALSE	Viruses
1980471	Hantaan orthohantavirus (Hantaan hantavirus)	11583, 74943, 74942, 11602, 458678, 370830	FALSE	Viruses
1980475	Khabarovsk orthohantavirus (Khabarovsk hantavirus)	74537	FALSE	Viruses
1980480	Maporal orthohantavirus	238817	FALSE	Viruses
1980486	Puumala orthohantavirus (Puumala hantavirus)	1337063, 39002, 11605, 10000485	FALSE	Viruses
1980490	Seoul orthohantavirus (Seoul hantavirus)	280855, 11610, 11607, 12557	FALSE	Viruses
1980491	Sin Nombre orthohantavirus (Sin Nombre hantavirus)	32614, 31621	FALSE	Viruses
1980519	Crimean-Congo hemorrhagic fever orthonairovirus (Crimean-Congo haemorrhagic fever virus)	652961	FALSE	Viruses
1980916	Novirhabdovirus piscine	11287, 11288	FALSE	Viruses
1980917	Novirhabdovirus salmonid	11290	FALSE	Viruses
1982365	Predatorvirus predator (Mycobacterium virus Predator)	543153	FALSE	Viruses
1985356	Pegivirus C	54290	FALSE	Viruses
1985738	Teseptimavirus T7 (Escherichia virus T7)	10760	FALSE	Viruses
2008762	Hepacivirus B	2847087	FALSE	Viruses
2008766	Hepacivirus G	1562038	FALSE	Viruses
2015173	Ooceraea biroi (clonal raider ant)	2015173	FALSE	Eukaryota
2015376	Bat mastadenovirus G	2015376	FALSE	Viruses
2016460	Giant panda anellovirus	2016460	FALSE	Viruses
2016461	Giant panda associated gemycircularvirus	2016461	FALSE	Viruses
2024894	Acidimicrobiaceae bacterium	2024894	FALSE	Bacteria
2026800	Verrucomicrobiaceae bacterium	2026800	FALSE	Bacteria
2029108	Bacillus sp. UMB0899	2029108	FALSE	Bacteria
2030927	Bacteroidales bacterium	2030927	FALSE	Bacteria
2032731	Swine acute diarrhea syndrome coronavirus	2032731	FALSE	Viruses
2034996	Tilapinevirus tilapiae (Tilapia tilapinevirus)	1549864	FALSE	Viruses
2044587	Schaedlerella arabinosiphila	2044587	FALSE	Bacteria
2044939	Clostridia bacterium	2044939	FALSE	Bacteria
2049047	Prevotellaceae bacterium	2049047	FALSE	Bacteria
2050018	Rodent coronavirus	2050018	FALSE	Viruses
2066070	Mesorhizobium japonicum	2066070	FALSE	Bacteria
2115988	Swine acute diarrhea syndrome related coronavirus	2115988	FALSE	Viruses
2116544	Synechococcus lacustris	2116544	FALSE	Bacteria
2136182	Acinetobacter cumulans	2136182	FALSE	Bacteria
2169700	Alphatectivirus PRD1 (Pseudomonas virus PRD1)	10002289	FALSE	Viruses
2169971	Visna-maedi virus (Maedi visna virus)	11743, 36374, 12750, 11742, 2169971	FALSE	Viruses
2169986	Barley yellow dwarf virus PAV (Barley yellow dwarf virus (ISOLATE PAV))	2169986	FALSE	Viruses
2169991	Mammarenavirus juninense (Argentinian mammarenavirus)	10001614, 2169991	FALSE	Viruses
2170080	Pestivirus A	981676, 11100, 221918, 158474, 11099, 10000857, 82470	FALSE	Viruses
2170081	Pestivirus B	54315	FALSE	Viruses
2170082	Pestivirus C	358805, 358812, 10001025, 358769, 279150, 11096, 68621, 10000451, 10001764, 11098, 10001578	FALSE	Viruses
2170083	Pestivirus D	56950	FALSE	Viruses
2170090	Pestivirus K	1914447	FALSE	Viruses
2170193	Bornean orangutan simian foamy virus	221703	FALSE	Viruses
2170195	Eastern chimpanzee simian foamy virus	10002865	FALSE	Viruses
2170197	Guenon simian foamy virus	2170197	FALSE	Viruses
2170200	Spider monkey simian foamy virus (Spider monkey foamy virus)	2170200	FALSE	Viruses
2170201	Squirrel monkey simian foamy virus (Squirrel monkey foamy virus)	2170201	FALSE	Viruses
2170206	Yellow-breasted capuchin simian foamy virus	2170206	FALSE	Viruses
2212467	Bacteroidaceae bacterium	2212467	FALSE	Bacteria
2282107	Pyrrhoderma noxium	2282107	FALSE	Eukaryota
2478486	Holophagales bacterium	2478486	FALSE	Bacteria
2485925	Oscillospiraceae bacterium	2485925	FALSE	Bacteria
2487134	Clostridium sp. E02	2487134	FALSE	Bacteria
2492960	Bacillus yapensis	2492960	FALSE	Bacteria
2499620	Alphaarterivirus equid	299386, 11047	FALSE	Viruses
2499677	Kappaarterivirus wobum	1118369	FALSE	Viruses
2499678	Gammaarterivirus lacdeh	300015, 11048, 300016	FALSE	Viruses
2499680	Betaarterivirus suid 1	11049	FALSE	Viruses
2499685	Betaarterivirus suid 2	10000969, 10000890, 10002089, 10001587, 10000529, 10002862, 1965067, 10002444, 28344, 10001586, 10000864, 10000888, 10000528, 10000859, 300563, 300559, 10001771, 10001800	FALSE	Viruses
2501929	NL63-related bat coronavirus strain BtKYNL63-9b	1920748	FALSE	Viruses
2501960	China Rattus coronavirus HKU24	1590370	FALSE	Viruses
2502994	Fusarium odoratissimum	2502994	FALSE	Eukaryota
2560288	Deltapolyomavirus ailuropodae (Ailuropoda melanoleuca polyomavirus 1)	2016463	FALSE	Viruses
2560319	Avian orthoavulavirus 1 (Avian Paramyxovirus Serotype I)	10001138, 11177, 10001032, 11178, 11186, 2560319, 10001140, 351071, 11180	FALSE	Viruses
2560525	Human orthorubulavirus 2 (Human parainfluenza 2 virus)	11214, 2560525	FALSE	Viruses
2560547	La Crosse orthobunyavirus	11577, 11578	FALSE	Viruses
2560580	Mammalian orthorubulavirus 5 (Simian parainfluenza virus 5)	31608, 2560580	FALSE	Viruses
2560586	Menangle pararubulavirus	152219	FALSE	Viruses
2560602	Mumps orthorubulavirus (Mumps virus)	2560602, 11173, 11169, 1384672	FALSE	Viruses
2560743	Schmallenberg orthobunyavirus	1133363, 1318464	FALSE	Viruses
2584949	Enterobacter sp. DE0047	2584949	FALSE	Bacteria
2594813	Fusarium fasciculatum	2594813	FALSE	Eukaryota
2599941	Oligoflexia bacterium	2599941	FALSE	Bacteria
2678873	Trimerodytes annularis (Red-bellied annulate keelback)	2678873	TRUE	Eukaryota
2697049	SARS-CoV2	10002733, 10002654, 10002766, 10002329, 10002874, 10002724, 10002739, 10002676, 10002721, 10002526, 2697049, 10002382, 10002722, 10002720, 10002330, 10002376, 10002757, 10002626, 10002533, 10002774, 10002534, 10002332, 10002718, 10002868, 10002755, 10002583, 10002794, 10002653, 10002717, 10002730, 10002758, 10002442, 10002896, 10002370, 10002723, 10002728, 10002661, 10002727, 10002726, 10002740, 10002759, 10002611, 10002753, 10002530, 10002749, 10002756, 10002716, 10002735, 10002709, 10002748, 10002738, 10002679, 10002394, 10002725, 10002677, 10002334, 10002719, 10002524, 10002741, 10002734, 10002750, 10002731, 10002736, 10002644, 10002732, 10002532, 10002529, 10002528, 10002562, 10002672, 10002751, 10002325, 10002760, 10002324, 10002380, 10002715, 10002775, 10002747, 10002742, 10002752, 10002729, 10002525, 10002744, 10002737, 10002746, 10002655, 10002754, 10002854, 10002697, 10002597, 10002745, 10002321	FALSE	Viruses
2707005	Paenibacillus lutimineralis	2707005	FALSE	Bacteria
2734478	Toscana phlebovirus	11590	FALSE	Viruses
2747316	Guertu bandavirus (Guertu banyangvirus)	1763596, 10002683	FALSE	Viruses
2748958	Dabie bandavirus	1003835	FALSE	Viruses
2770637	Aestuariibaculum sediminum	2770637	FALSE	Bacteria
2843841	Betatristromavirus TTV1	10479	FALSE	Viruses
2846071	Rubivirus rubellae	11041, 11045, 11043, 11044	FALSE	Viruses
2846271	Peeveelvirus PVL (Staphylococcus virus PVL)	71366	FALSE	Viruses
2846472	Torque teno canid virus 1	687385	FALSE	Viruses
2846480	Torque teno felid virus 1	687384	FALSE	Viruses
2851130	Dermatophagoides pteronyssinus virus 3	2851130	FALSE	Viruses
2900548	Actinomycetota bacterium (Actinobacteria bacterium)	2900548	FALSE	Bacteria
2951618	Lyssavirus hamburg	57482	FALSE	Viruses
2951978	Betanucleorhabdovirus retesonchi	11307	FALSE	Viruses
2978683	Burkholderia orbicola	2978683	FALSE	Bacteria
3042615	Paraglaciecola sp. T6c (Paraglaciecola atlantica T6c)	3042615	FALSE	Bacteria
3046277	Orthoflavivirus flavi	31641, 11089, 10002285, 617102, 407134, 11090, 407141	FALSE	Viruses
3047383	Alphabaculovirus aucalifonicae	46015	FALSE	Viruses
3047386	Badnavirus alphavirgamusae	328670	FALSE	Viruses
3047387	Badnavirus betavirgamusae	1016853	FALSE	Viruses
3047388	Badnavirus gammavirgamusae	1476909	FALSE	Viruses
3047389	Badnavirus deltavirgamusae	328671	FALSE	Viruses
3047677	Comovirus siliquae	31715, 12260	FALSE	Viruses
3047688	Nepovirus ribis	65743	FALSE	Viruses
3047695	Alphabaculovirus bomori	271108	FALSE	Viruses
3047725	Orthoflavivirus careyense	64289	FALSE	Viruses
3047743	Gyrovirus chickenanemia	12618	FALSE	Viruses
3047771	Comovirus vignae	12264	FALSE	Viruses
3047852	Nepovirus foliumflabelli	12274	FALSE	Viruses
3048148	Metapneumovirus hominis	10002120, 10002652, 10001235, 10001894, 162145	FALSE	Viruses
3048151	Avibirnavirus gumboroense	10995, 10997, 10996, 31560, 10002707	FALSE	Viruses
3048153	Aquabirnavirus salmonidae	11002	FALSE	Viruses
3048158	Orthoflavivirus japonicum	11076, 10000445, 10000444, 11073, 10001648, 11075, 10001335, 11072, 10002888	FALSE	Viruses
3048175	Orthoflavivirus langatense	11085	FALSE	Viruses
3048184	Orthoflavivirus loupingi	36386, 11086	FALSE	Viruses
3048215	Orthoflavivirus murrayense	11079, 301478	FALSE	Viruses
3048269	Tymovirus physalis	72539	FALSE	Viruses
3048278	Circovirus porcine1	133704, 10001964	FALSE	Viruses
3048279	Circovirus porcine2	86385, 85708, 85709, 10001881	FALSE	Viruses
3048280	Circovirus porcine3	1868221	FALSE	Viruses
3048287	Orthoflavivirus powassanense	11083	FALSE	Viruses
3048308	Orthoflavivirus saboyaense	64284	FALSE	Viruses
3048316	Orthoflavivirus sepikense	44026	FALSE	Viruses
3048338	Alphabaculovirus spliturae	46242	FALSE	Viruses
3048360	Orthoflavivirus tembusu	1002900, 64293, 1399582	FALSE	Viruses
3048379	Zetatorquevirus aotid1	687383	FALSE	Viruses
3048395	Betatorquevirus homini1	687369	FALSE	Viruses
3048401	Betatorquevirus homini3	687371	FALSE	Viruses
3048405	Betatorquevirus homini7	687375	FALSE	Viruses
3048406	Betatorquevirus homini8	687376	FALSE	Viruses
3048408	Iotatorquevirus suida1a	687386, 1225860	FALSE	Viruses
3048411	Epsilontorquevirus calli1	687382	FALSE	Viruses
3048413	Alphatorquevirus homin1	687340	FALSE	Viruses
3048416	Alphatorquevirus homin14	687353	FALSE	Viruses
3048417	Alphatorquevirus homin15	687354	FALSE	Viruses
3048420	Alphatorquevirus homin19	687358	FALSE	Viruses
3048421	Alphatorquevirus homin2	687341	FALSE	Viruses
3048422	Alphatorquevirus homin20	687359	FALSE	Viruses
3048423	Alphatorquevirus homin21	687360	FALSE	Viruses
3048424	Alphatorquevirus homin24	687363	FALSE	Viruses
3048425	Alphatorquevirus cerco7	687364	FALSE	Viruses
3048426	Alphatorquevirus cerco6	687365	FALSE	Viruses
3048427	Alphatorquevirus homin29	687368	FALSE	Viruses
3048428	Alphatorquevirus homin3	687342	FALSE	Viruses
3048429	Alphatorquevirus homin4	687343	FALSE	Viruses
3048431	Alphatorquevirus homin6	687345	FALSE	Viruses
3048432	Alphatorquevirus homin7	687346	FALSE	Viruses
3048448	Orthoflavivirus nilense	11082, 10000447, 307044, 10001649, 11078, 11077, 10000971, 449278, 10001879, 10002308, 10001047, 406269	FALSE	Viruses
3048459	Orthoflavivirus zikaense	10002301, 10002190, 10002317, 10002183, 10002858, 10002180, 64320, 2043570, 10002181, 2316109, 10002188	FALSE	Viruses
3049953	Respirovirus pneumoniae	11217, 11216	FALSE	Viruses
3049954	Orthopneumovirus hominis	10001456, 11252, 79692, 208895, 11259, 11253, 11260, 11255, 10000960, 253182, 410078, 11250, 11256, 208893, 11251	FALSE	Viruses
3050243	Varicellovirus bovinealpha1	10323, 10324, 10320, 10000404, 79889	FALSE	Viruses
3050245	Varicellovirus bovinealpha5	263683	FALSE	Viruses
3050248	Orthopneumovirus bovis	11246, 11249, 82823, 12814, 82824, 31611	FALSE	Viruses
3050251	Varicellovirus canidalpha1	170325	FALSE	Viruses
3050254	Quwivirus caviidbeta2	103920, 33706	FALSE	Viruses
3050256	Simplexvirus cercopithecinealpha2	10317	FALSE	Viruses
3050258	Cytomegalovirus cercopithecinebeta5	50292	FALSE	Viruses
10002316	SARS-CoV1	228330, 10002316, 10002455, 2708335, 227984, 344702, 228407, 229992, 627442, 633137, 228415, 694009	FALSE	Viruses
10002383	Other SARS	1415851, 284672, 2709072, 1508227, 1415852	FALSE	Viruses
